C1904TS003_1 C1904TS003_2 C1904TS003_3 C1904TS044_1 C1904TS066_1 C1904TS067_1 C1904TS067_2 C1904TS067_3 C1904TS067_4 C1904TS067_5 C1904TS087_1 C1904TS087_2 C1904TS102_1 C1904TS103_1 C1904TS123_1 C1904TS123_2 C1904TS123_3 C1904TS123_4 C1904TS123_5 C1904TS131_1 C1904TS131_2 C1904TS131_3 C1904TS131_4 C1904TS131_5 C1904TS152_1 C1904TS152_2 C1904TS152_3 C1904TS152_4 C1904TS152_5 C1904TS156_1 C1904TS156_2 C1904TS156_3 C1904TS156_4 C1904TS156_5 C1904TS158_1 C1904TS158_2 C1904TS158_3 C1904TS158_4 C1904TS158_5 C1904TS182_1 C1904TS182_2 C1904TS182_3 C1904TS182_4 C1904TS182_5 C1904TS196_1 C1904TS200_1 C1904TS210_1 C1904TS210_2 C1904TS210_3 C1904TS210_4 C1904TS210_5 C1904TS211_1 C1904TS211_2 C1904TS211_3 C1904TS211_4 C1904TS211_5 C1904TS213_1 C1904TS213_2 C1904TS213_3 C1904TS213_4 C1904TS213_5 C1904TS215_1 C1904TS215_2 C1904TS215_3 C1904TS215_4 C1904TS215_5 C1904TS228_1 C1904TS230_1 C1904TS230_2 C1904TS230_3 C1904TS230_4 C1904TS230_5 C1904TS240_1 C1904TS240_2 C1904TS240_3 C1904TS240_4 C1904TS240_5 C1904TS247_1 C1904TS247_2 C1904TS247_3 C1904TS247_4 C1904TS247_5 C1904TS258_1 C1904TS258_2 C1904TS258_3 C1904TS258_4 C1904TS258_5 C1904TS273_1 C1904TS273_2 C1904TS273_3 C1904TS273_4 C1904TS273_5 C1904TS278_1 C1904TS278_2 C1904TS278_3 C1904TS278_4 C1904TS278_5 C1904TS299_1 C1904TS299_2 C1904TS299_3 C1904TS299_4 C1904TS299_5 C1904TS309_1 C1904TS309_2 C1904TS309_3 C1904TS309_4 C1904TS309_5 C1904TS347_1 C1904TS359_1 C1904TS369_1 C1904TS369_2 C1904TS369_3 C1904TS369_4 C1904TS369_5 C1904TS389_1 C1904TS389_2 C1904TS389_3 C1904TS389_4 C1904TS389_5 C1904TS401_1 C1904TS404_1 C1904TS404_2 C1904TS404_3 C1904TS404_4 C1904TS404_5 C1904TS405_1 C1904TS405_2 C1904TS405_3 C1904TS405_4 C1904TS405_5 C1904TS413_1 C1904TS413_2 C1904TS413_3 C1904TS413_4 C1904TS413_5 C1904TS414_1 C1904TS414_2 C1904TS414_3 C1904TS414_4 C1904TS414_5 C1904TS438_1 C1904TS438_2 C1904TS438_3 C1904TS438_4 C1904TS438_5 C1904TS490_1
0.259216 0.256741 0.259037 0.425364 0.254926 0.256896 0.267631 0.256896 0.261594 0.164437 1 0.588354 0.127421 0.270292 0.302697 0.30236 0.30236 0.282381 0.296089 0.460252 0.45637 0.45872 0.454448 0.456527 0.450991 0.423521 0.447227 0.312025 0.336747 0.460714 0.454547 0.457964 0.455895 0.452082 0.270403 0.255934 0.140172 0.159288 0.136899 0.319449 0.23407 0.323052 0.245909 0.311911 0.382979 0.315003 0.452583 0.443967 0.444328 0.445073 0.338169 0.440506 0.321891 0.319426 0.320483 0.322836 0.423648 0.418292 0.420359 0.419975 0.421785 0.398343 0.405816 0.383417 0.399317 0.39721 0.415131 0.312588 0.306353 0.302494 0.308379 0.311391 0.401234 0.390217 0.389453 0.39952 0.378907 0.382169 0.374886 0.361979 0.373237 0.352341 0.358135 0.324688 0.327917 0.345332 0.30105 0.427138 0.44687 0.382355 0.194053 0.19314 0.424269 0.414248 0.393437 0.392527 0.391338 0.424269 0.414248 0.393437 0.392527 0.391338 0.405309 0.289563 0.28376 0.349811 0.333551 0.315958 0.396969 0.449364 0.449149 0.431082 0.447507 0.448625 0.34598 0.338097 0.322827 0.251519 0.228303 0.256984 0.293486 0.291496 0.290973 0.291309 0.291226 0.338163 0.339707 0.343497 0.349235 0.351459 0.454606 0.441771 0.445727 0.454334 0.439742 0.422751 0.446598 0.430726 0.433112 0.437126 0.449016 0.450236 0.44554 0.446368 0.4473 0.232218
0.280329 0.280121 0.281764 0.455068 0.268028 0.272266 0.278589 0.272266 0.264021 0.165202 0.615013 1 0.143769 0.293235 0.318577 0.323657 0.323657 0.302502 0.308942 0.487695 0.490217 0.489811 0.490417 0.483296 0.479932 0.4529 0.490224 0.332827 0.359721 0.497605 0.491615 0.499806 0.494414 0.495917 0.288672 0.283662 0.148842 0.167196 0.14131 0.349135 0.251128 0.348607 0.260194 0.334712 0.421932 0.336308 0.499148 0.494112 0.490819 0.480148 0.380372 0.47696 0.344299 0.341255 0.34189 0.342794 0.450112 0.444687 0.452646 0.446721 0.448262 0.411272 0.42413 0.408503 0.416489 0.418882 0.440171 0.333727 0.330439 0.332909 0.327206 0.333442 0.428194 0.422257 0.423984 0.428868 0.411467 0.408836 0.411578 0.405971 0.398505 0.388983 0.373235 0.343924 0.350977 0.368301 0.319491 0.452456 0.481677 0.409744 0.203158 0.199152 0.449175 0.440975 0.413394 0.413447 0.412477 0.449175 0.440975 0.413394 0.413447 0.412477 0.444206 0.313833 0.301219 0.382593 0.355624 0.333586 0.430603 0.498021 0.494848 0.473064 0.491801 0.490583 0.364648 0.373603 0.35652 0.274691 0.240747 0.271615 0.314349 0.312182 0.311876 0.313188 0.312269 0.380372 0.37657 0.367448 0.382507 0.38381 0.482933 0.490245 0.484843 0.498648 0.486911 0.475365 0.498492 0.480493 0.480104 0.472388 0.497504 0.492168 0.494704 0.492947 0.494264 0.255453
0.277323 0.276883 0.288171 0.313332 0.258954 0.278679 0.282114 0.278679 0.277841 0.276527 0.323487 0.343728 1 0.999242 0.325191 0.297636 0.297636 0.306041 0.302079 0.332186 0.338092 0.332342 0.335871 0.322637 0.338729 0.322146 0.342206 0.311776 0.324966 0.32617 0.327951 0.332079 0.326253 0.332686 0.31026 0.300397 0.153802 0.145394 0.151033 0.310962 0.241134 0.313656 0.24785 0.302181 0.307644 0.294396 0.327986 0.325836 0.32114 0.3201 0.32155 0.332351 0.323436 0.312201 0.297664 0.309339 0.316522 0.315118 0.315582 0.313686 0.317032 0.311678 0.307619 0.305538 0.311924 0.313444 0.305421 0.306181 0.306701 0.303676 0.316132 0.308957 0.327024 0.32441 0.326448 0.325073 0.322554 0.311497 0.305298 0.313139 0.306973 0.305479 0.276069 0.268407 0.261739 0.271205 0.256102 0.322048 0.326746 0.312806 0.167178 0.160328 0.315813 0.301642 0.31996 0.296185 0.311446 0.315813 0.301642 0.31996 0.296185 0.311446 0.305491 0.275996 0.279762 0.303555 0.313561 0.315614 0.317567 0.330525 0.339229 0.325965 0.334139 0.334325 0.319126 0.331708 0.311493 0.254503 0.193386 0 0.300553 0.301286 0.300761 0.300328 0.300729 0.32155 0.310288 0.307796 0.310008 0.311451 0.343247 0.348686 0.32614 0.332791 0.339037 0.332809 0.325763 0.330811 0.333411 0.327758 0.332201 0.340826 0.333955 0.340161 0.334956 0.268869
0.268335 0.272101 0.275217 0.307972 0.258259 0.262607 0.282349 0.262607 0.258733 0.147966 0.314218 0.327169 0.454653 1 0.305633 0.292856 0.292856 0.285086 0.300857 0.324377 0.328509 0.324623 0.323527 0.321003 0.318808 0.315645 0.320818 0.304376 0.310389 0.313846 0.315302 0.314594 0.31438 0.314496 0.288425 0.277458 0.190834 0.193679 0.182105 0.299841 0.246978 0.301585 0.251666 0.297754 0.294553 0.286425 0.313126 0.315614 0.311972 0.308006 0.304692 0.323763 0.304534 0.301956 0.302473 0.302022 0.310529 0.310683 0.312372 0.312633 0.312896 0.303233 0.307367 0.30314 0.30666 0.302588 0.304758 0.295167 0.286926 0.291506 0.29517 0.292813 0.315964 0.321151 0.320216 0.311461 0.315402 0.303334 0.300261 0.304524 0.307894 0.299923 0.2787 0.274648 0.273815 0.274194 0.269933 0.314471 0.313099 0.306654 0.205935 0.203916 0.3125 0.302965 0.306046 0.295937 0.301347 0.3125 0.302965 0.306046 0.295937 0.301347 0.299529 0.263505 0.254563 0.295798 0.300606 0.304456 0.30285 0.320864 0.323541 0.315446 0.319971 0.321328 0.307583 0.306573 0.296047 0.262323 0.239146 0.157438 0.290152 0.289437 0.288841 0.288429 0.289036 0.304692 0.300861 0.306319 0.302788 0.305443 0.322751 0.324845 0.312382 0.317064 0.316933 0.32334 0.32 0.324669 0.322329 0.319517 0.315507 0.318489 0.317488 0.317371 0.315639 0.2639
0.258289 0.259041 0.254811 0.302181 0.240486 0.269783 0.285671 0.269783 0.256793 0.15579 0.313751 0.317929 0.136491 0.277097 1 0.30942 0.30942 0.282139 0.299633 0.31013 0.308183 0.310534 0.30829 0.304509 0.310402 0.306974 0.316911 0.290983 0.288771 0.306507 0.30922 0.311779 0.30778 0.30763 0.257308 0.257312 0.155311 0.172266 0.154469 0.275294 0.238007 0.275336 0.23983 0.269216 0.282692 0.264998 0.301135 0.304825 0.302177 0.299657 0.294957 0.308296 0.304452 0.292223 0.28163 0.289227 0.303404 0.300152 0.302767 0.300079 0.300235 0.296967 0.295789 0.292805 0.29042 0.296314 0.295339 0.293262 0.282127 0.281285 0.286293 0.285376 0.301287 0.304381 0.303286 0.300762 0.290371 0.28148 0.289554 0.289614 0.287137 0.276326 0.281104 0.275759 0.266329 0.266509 0.256826 0.303769 0.305524 0.288288 0.203442 0.196602 0.300866 0.285337 0.289235 0.28062 0.286212 0.300866 0.285337 0.289235 0.28062 0.286212 0.289116 0.25229 0.243282 0.276579 0.287268 0.324511 0.291107 0.307785 0.304447 0.303581 0.310258 0.304546 0.283804 0.285257 0.279751 0.242475 0.224508 0.153438 0.271899 0.271057 0.27055 0.271464 0.270594 0.294963 0.293488 0.284235 0.288417 0.298546 0.310325 0.316396 0.302865 0.310258 0.315505 0.305599 0.314224 0.306273 0.314235 0.308005 0.313708 0.307483 0.309065 0.311175 0.31194 0.239038
0.25722 0.252615 0.256791 0.299651 0.240586 0.273378 0.27847 0.273378 0.257724 0.157611 0.313633 0.315151 0.127212 0.263726 0.310886 1 1 0.29034 0.300791 0.312201 0.314878 0.309169 0.308482 0.307647 0.309567 0.303803 0.316675 0.278464 0.286591 0.305508 0.305538 0.305332 0.304734 0.301852 0.257906 0.2507 0.163481 0.173833 0.164027 0.278071 0.240413 0.279812 0.239884 0.272504 0.290829 0.26928 0.302772 0.307715 0.306535 0.30771 0.281803 0.303261 0.298048 0.281166 0.273384 0.279955 0.302755 0.302821 0.303225 0.299974 0.299166 0.297856 0.299745 0.289295 0.298557 0.297842 0.2969 0.288382 0.287538 0.289351 0.280105 0.291064 0.288286 0.300204 0.296958 0.287829 0.291139 0.292936 0.291747 0.288911 0.293648 0.281535 0.26964 0.262491 0.274754 0.265769 0.25895 0.302013 0.307266 0.296538 0.198945 0.188945 0.299634 0.294567 0.299864 0.286481 0.28638 0.299634 0.294567 0.299864 0.286481 0.28638 0.29488 0.250481 0.247925 0.27221 0.282699 0.323279 0.292237 0.30987 0.304838 0.304513 0.303869 0.307796 0.286177 0.287446 0.283376 0.249309 0.231112 0.153251 0.269109 0.266944 0.265762 0.26726 0.266696 0.281809 0.271671 0.280346 0.277311 0.284412 0.312068 0.313294 0.310092 0.314806 0.316541 0.301926 0.308579 0.307827 0.307078 0.310396 0.314978 0.314039 0.316026 0.314673 0.314761 0.24192
0.25722 0.252615 0.256791 0.299651 0.240586 0.273378 0.27847 0.273378 0.257724 0.157611 0.313633 0.315151 0.127212 0.263726 0.310886 1 1 0.29034 0.300791 0.312201 0.314878 0.309169 0.308482 0.307647 0.309567 0.303803 0.316675 0.278464 0.286591 0.305508 0.305538 0.305332 0.304734 0.301852 0.257906 0.2507 0.163481 0.173833 0.164027 0.278071 0.240413 0.279812 0.239884 0.272504 0.290829 0.26928 0.302772 0.307715 0.306535 0.30771 0.281803 0.303261 0.298048 0.281166 0.273384 0.279955 0.302755 0.302821 0.303225 0.299974 0.299166 0.297856 0.299745 0.289295 0.298557 0.297842 0.2969 0.288382 0.287538 0.289351 0.280105 0.291064 0.288286 0.300204 0.296958 0.287829 0.291139 0.292936 0.291747 0.288911 0.293648 0.281535 0.26964 0.262491 0.274754 0.265769 0.25895 0.302013 0.307266 0.296538 0.198945 0.188945 0.299634 0.294567 0.299864 0.286481 0.28638 0.299634 0.294567 0.299864 0.286481 0.28638 0.29488 0.250481 0.247925 0.27221 0.282699 0.323279 0.292237 0.30987 0.304838 0.304513 0.303869 0.307796 0.286177 0.287446 0.283376 0.249309 0.231112 0.153251 0.269109 0.266944 0.265762 0.26726 0.266696 0.281809 0.271671 0.280346 0.277311 0.284412 0.312068 0.313294 0.310092 0.314806 0.316541 0.301926 0.308579 0.307827 0.307078 0.310396 0.314978 0.314039 0.316026 0.314673 0.314761 0.24192
0.259545 0.262636 0.272431 0.310454 0.251433 0.27137 0.26303 0.27137 0.249682 0.150108 0.31368 0.325213 0.136183 0.277188 0.301523 0.304802 0.304802 1 0.301386 0.32507 0.323845 0.32573 0.319964 0.317666 0.32181 0.310341 0.324583 0.291428 0.301892 0.312556 0.314496 0.31215 0.312854 0.313548 0.271779 0.259819 0.185551 0.186245 0.175612 0.280034 0.245601 0.284788 0.248927 0.275441 0.297164 0.266769 0.305357 0.310193 0.313022 0.306989 0.297662 0.316463 0.300356 0.291504 0.287469 0.288545 0.30899 0.307362 0.308184 0.311058 0.306214 0.297836 0.292583 0.299921 0.292735 0.302107 0.308786 0.304317 0.296696 0.309537 0.301296 0.300421 0.311748 0.314556 0.313342 0.309717 0.303967 0.296671 0.306507 0.304575 0.304124 0.292838 0.273932 0.26264 0.267795 0.263696 0.255723 0.310509 0.316469 0.299139 0.198748 0.197495 0.307062 0.294582 0.302249 0.288561 0.289215 0.307062 0.294582 0.302249 0.288561 0.289215 0.301548 0.25066 0.264899 0.291411 0.291463 0.296824 0.299042 0.32154 0.321243 0.318637 0.322952 0.317473 0.298892 0.295181 0.299048 0.245644 0.239408 0.149878 0.285421 0.28527 0.284501 0.285599 0.284932 0.297657 0.294099 0.291642 0.294279 0.293295 0.322344 0.321155 0.31528 0.311536 0.324646 0.315844 0.321458 0.323146 0.330091 0.323484 0.31327 0.318008 0.311759 0.314467 0.313698 0.267198
0.258736 0.262317 0.263466 0.308062 0.250458 0.264116 0.276829 0.264116 0.259908 0.149527 0.31866 0.32389 0.129064 0.285062 0.314539 0.312156 0.312156 0.293743 1 0.321334 0.321403 0.322883 0.322094 0.320278 0.32197 0.310621 0.316532 0.290291 0.296068 0.311824 0.313746 0.315307 0.31297 0.311972 0.272171 0.260604 0.175582 0.191649 0.172211 0.284791 0.239696 0.283085 0.244639 0.282085 0.286219 0.278007 0.301341 0.304173 0.307348 0.305555 0.297248 0.320936 0.29962 0.292886 0.290074 0.289028 0.308875 0.309362 0.307789 0.310088 0.30851 0.302073 0.302179 0.313511 0.312907 0.310242 0.302414 0.283834 0.284221 0.300062 0.294095 0.28698 0.305358 0.311358 0.312049 0.307312 0.302666 0.29573 0.302632 0.296064 0.297053 0.295586 0.280335 0.27708 0.273294 0.273112 0.269391 0.312183 0.312826 0.303078 0.209193 0.210264 0.298951 0.29789 0.293953 0.288667 0.288633 0.298951 0.29789 0.293953 0.288667 0.288633 0.304663 0.24947 0.261141 0.290163 0.297548 0.304732 0.298261 0.31513 0.314752 0.311002 0.312436 0.314766 0.294218 0.286376 0.290685 0.253523 0.245982 0.158613 0.266977 0.265275 0.265046 0.265812 0.265029 0.297248 0.285277 0.28786 0.294824 0.292282 0.321621 0.320697 0.311305 0.317612 0.316351 0.310602 0.31757 0.317479 0.319554 0.319581 0.31747 0.312464 0.316058 0.31622 0.315812 0.250419
0.286626 0.279123 0.290776 0.46789 0.279493 0.276714 0.283735 0.276714 0.275467 0.177659 0.488549 0.497229 0.142093 0.297712 0.321494 0.321712 0.321712 0.30941 0.316875 1 0.710909 0.733974 0.725489 0.727175 0.494134 0.467309 0.488628 0.337591 0.371806 0.506813 0.505186 0.508507 0.507046 0.505329 0.295863 0.287842 0.151845 0.169538 0.139744 0.353403 0.265128 0.35593 0.268657 0.338898 0.408728 0.335415 0.48344 0.483083 0.481952 0.474389 0.394588 0.478106 0.337728 0.343861 0.343159 0.344792 0.465766 0.463913 0.466697 0.466854 0.465899 0.437809 0.436461 0.413459 0.42914 0.438411 0.458914 0.333317 0.333393 0.33461 0.32568 0.329156 0.452133 0.44293 0.438642 0.444939 0.417868 0.40766 0.398383 0.396872 0.407975 0.382005 0.376078 0.351327 0.361776 0.37575 0.326594 0.46873 0.487053 0.410287 0.216995 0.210188 0.447989 0.436417 0.427384 0.416742 0.40631 0.447989 0.436417 0.427384 0.416742 0.40631 0.433097 0.318321 0.315646 0.378207 0.353778 0.333852 0.423289 0.494157 0.490987 0.478991 0.485566 0.488919 0.369088 0.369604 0.360937 0.274194 0.251374 0.283745 0.328978 0.327081 0.326951 0.327532 0.32723 0.394581 0.394971 0.386086 0.401765 0.398127 0.493106 0.496513 0.48554 0.490583 0.481917 0.476539 0.503504 0.488784 0.492447 0.502531 0.496286 0.486281 0.493246 0.492958 0.492267 0.261778
0.283361 0.287529 0.290164 0.472591 0.278828 0.28492 0.28555 0.28492 0.274553 0.174607 0.488423 0.502708 0.149045 0.305548 0.320843 0.326623 0.326623 0.313087 0.322764 0.712013 1 0.723204 0.716291 0.705972 0.504599 0.472625 0.491208 0.342952 0.374185 0.505018 0.505126 0.508097 0.508185 0.506414 0.301966 0.291659 0.159509 0.176634 0.150249 0.352124 0.26498 0.351202 0.273144 0.34162 0.419827 0.350582 0.485503 0.481035 0.483983 0.479331 0.394317 0.480345 0.340325 0.349414 0.343853 0.353171 0.466833 0.467246 0.468654 0.468793 0.468203 0.442035 0.43898 0.420584 0.432553 0.442588 0.466697 0.336758 0.33544 0.333221 0.326785 0.335497 0.458562 0.451645 0.447394 0.454477 0.430522 0.41024 0.415163 0.399142 0.411019 0.389767 0.371902 0.354356 0.366729 0.378006 0.325267 0.472689 0.483115 0.411713 0.208401 0.206966 0.45374 0.435551 0.428669 0.416885 0.407937 0.45374 0.435551 0.428669 0.416885 0.407937 0.434594 0.31999 0.318856 0.383092 0.353999 0.338093 0.424663 0.492375 0.489409 0.482194 0.487511 0.494755 0.371997 0.37707 0.367549 0.274663 0.256617 0.282916 0.327608 0.327228 0.326937 0.327164 0.327201 0.39431 0.393353 0.382651 0.395659 0.395287 0.503964 0.495091 0.483759 0.496249 0.483167 0.4886 0.508857 0.496182 0.49102 0.507708 0.49125 0.483767 0.491705 0.492852 0.491021 0.263513
0.283394 0.285135 0.288781 0.462521 0.278277 0.278363 0.288761 0.278363 0.282813 0.183051 0.483588 0.495063 0.141711 0.299936 0.325829 0.319352 0.319352 0.312275 0.319573 0.73017 0.718755 1 0.742972 0.737171 0.501047 0.462605 0.48468 0.344121 0.372868 0.507225 0.505702 0.506491 0.507933 0.503008 0.295849 0.297531 0.162091 0.175139 0.148461 0.355563 0.263857 0.355726 0.271716 0.346273 0.409468 0.342402 0.482421 0.485539 0.48015 0.477323 0.39205 0.484057 0.336544 0.349108 0.343336 0.350505 0.465243 0.459852 0.463549 0.461943 0.464096 0.440118 0.431719 0.419934 0.428322 0.43736 0.455562 0.334825 0.335274 0.334595 0.327749 0.330599 0.458051 0.446387 0.440292 0.449199 0.422097 0.412895 0.40782 0.401222 0.41022 0.385787 0.368967 0.34656 0.362377 0.373615 0.325353 0.464446 0.490258 0.414394 0.214978 0.209915 0.450859 0.438326 0.424579 0.416511 0.410324 0.450859 0.438326 0.424579 0.416511 0.410324 0.434172 0.320154 0.319223 0.380269 0.354019 0.335754 0.418412 0.49465 0.48809 0.475952 0.488131 0.492103 0.371096 0.374107 0.364045 0.276368 0.256021 0.279641 0.326205 0.325289 0.324643 0.325387 0.324945 0.392043 0.395429 0.384923 0.395925 0.396751 0.50156 0.493766 0.490264 0.49455 0.482461 0.48613 0.508283 0.501153 0.494909 0.501652 0.494795 0.483747 0.492617 0.491202 0.495057 0.268525
0.287107 0.275126 0.28755 0.464497 0.274653 0.274115 0.284118 0.274115 0.271871 0.175998 0.475881 0.494357 0.142671 0.295431 0.315894 0.319689 0.319689 0.303012 0.316168 0.721211 0.711179 0.740827 1 0.725949 0.501181 0.460281 0.481494 0.326796 0.366878 0.500087 0.499886 0.502489 0.502536 0.500893 0.289793 0.282883 0.149963 0.165758 0.13772 0.349456 0.257788 0.349042 0.264947 0.336891 0.41608 0.333649 0.474914 0.477596 0.469826 0.466377 0.394188 0.473236 0.335738 0.333562 0.330944 0.338544 0.459776 0.460094 0.461694 0.460922 0.461271 0.429469 0.426149 0.409145 0.424115 0.435732 0.452449 0.32763 0.329777 0.329064 0.325307 0.328193 0.451213 0.438519 0.431821 0.442642 0.426562 0.405112 0.403653 0.394257 0.407598 0.382169 0.368165 0.349009 0.358405 0.374898 0.32433 0.464099 0.487499 0.408414 0.208015 0.201159 0.446489 0.429478 0.42808 0.404249 0.403134 0.446489 0.429478 0.42808 0.404249 0.403134 0.429001 0.313814 0.310354 0.375171 0.348579 0.327698 0.421088 0.489467 0.483936 0.478628 0.481302 0.488344 0.366635 0.368416 0.356991 0.268415 0.244649 0.276041 0.323742 0.323821 0.323065 0.323903 0.323462 0.394181 0.391023 0.384159 0.392559 0.392463 0.499706 0.493036 0.488467 0.497068 0.478872 0.479658 0.502446 0.492629 0.485288 0.494549 0.495085 0.481464 0.492362 0.492062 0.492151 0.257273
0.285171 0.284001 0.284943 0.475205 0.286609 0.278128 0.286439 0.278128 0.275528 0.17723 0.493437 0.493616 0.141856 0.300446 0.32152 0.322446 0.322446 0.309249 0.32175 0.732836 0.71067 0.74733 0.735543 1 0.505011 0.475009 0.486742 0.340879 0.378378 0.503184 0.503196 0.502954 0.509214 0.505044 0.29908 0.291194 0.158492 0.176576 0.145308 0.358754 0.260499 0.359281 0.264265 0.349688 0.413732 0.348564 0.47918 0.484884 0.480566 0.479176 0.391593 0.487811 0.33536 0.348026 0.344161 0.35041 0.471478 0.470296 0.472229 0.473265 0.477768 0.442396 0.429561 0.423757 0.423644 0.439712 0.465842 0.337115 0.338089 0.333997 0.327131 0.33489 0.45309 0.450842 0.440571 0.449159 0.43526 0.408631 0.404775 0.393935 0.412241 0.385513 0.368726 0.35007 0.361874 0.37539 0.325505 0.475748 0.489284 0.411208 0.214342 0.208607 0.454391 0.443432 0.425834 0.416399 0.4096 0.454391 0.443432 0.425834 0.416399 0.4096 0.438109 0.319543 0.315625 0.380774 0.355757 0.338006 0.429125 0.495655 0.493748 0.484186 0.489568 0.492168 0.377009 0.380008 0.365991 0.277926 0.254073 0.279638 0.32855 0.328226 0.327329 0.327846 0.327756 0.391586 0.392362 0.38675 0.399091 0.395078 0.502761 0.495554 0.488003 0.499081 0.479624 0.483138 0.50734 0.496174 0.499352 0.50174 0.494974 0.483726 0.492962 0.496024 0.492544 0.259549
0.254941 0.2603 0.253696 0.428616 0.25276 0.256041 0.262773 0.256041 0.245907 0.160486 0.44191 0.447468 0.138555 0.276777 0.295876 0.294677 0.294677 0.28898 0.295935 0.456567 0.457834 0.463783 0.463976 0.462223 1 0.42969 0.521563 0.303958 0.342396 0.461275 0.459012 0.463434 0.460042 0.458666 0.271249 0.268477 0.144729 0.157521 0.128985 0.329651 0.234861 0.333251 0.246558 0.326472 0.380593 0.310165 0.441969 0.439514 0.427582 0.433899 0.351951 0.436714 0.310815 0.306522 0.310742 0.312662 0.425889 0.421508 0.425673 0.425587 0.425437 0.397568 0.40062 0.380924 0.404202 0.397743 0.416124 0.303535 0.310952 0.307569 0.309024 0.309776 0.40924 0.40235 0.39939 0.402191 0.394235 0.384565 0.374847 0.358598 0.37515 0.36328 0.351044 0.333827 0.330457 0.362695 0.292996 0.427979 0.522981 0.38529 0.193112 0.188807 0.417703 0.404145 0.386571 0.382119 0.38522 0.417703 0.404145 0.386571 0.382119 0.38522 0.395047 0.290769 0.293787 0.352321 0.328192 0.314187 0.394293 0.456496 0.454818 0.432312 0.446517 0.451716 0.332519 0.347124 0.339001 0.254185 0.230878 0.245302 0.305398 0.304911 0.304579 0.305343 0.304788 0.351945 0.349296 0.345438 0.355036 0.351258 0.815321 0.544489 0.521643 0.545513 0.514527 0.438821 0.483293 0.460921 0.46834 0.466331 0.530307 0.539788 0.528212 0.532998 0.528672 0.241762
0.262273 0.2667 0.276884 0.823984 0.266483 0.265517 0.263138 0.265517 0.256793 0.1542 0.433887 0.444461 0.135783 0.285898 0.307529 0.306923 0.306923 0.293343 0.302373 0.453108 0.454691 0.451263 0.449957 0.453701 0.448347 1 0.43537 0.310245 0.354546 0.466229 0.461343 0.465592 0.467104 0.465793 0.291837 0.27244 0.170332 0.182728 0.163046 0.338514 0.253692 0.339929 0.261809 0.326468 0.384242 0.32652 0.412823 0.427132 0.416478 0.425462 0.352893 0.440412 0.318129 0.315148 0.315749 0.318591 0.763042 0.760605 0.765186 0.77 0.761537 0.490514 0.509038 0.492371 0.491824 0.515683 0.736804 0.310952 0.313257 0.317124 0.314844 0.311018 0.40345 0.400481 0.388683 0.396532 0.388214 0.383039 0.370177 0.372149 0.379923 0.356992 0.343347 0.329283 0.335307 0.344636 0.305636 0.83495 0.441563 0.389487 0.203427 0.200759 0.425438 0.400499 0.393215 0.384034 0.393116 0.425438 0.400499 0.393215 0.384034 0.393116 0.39768 0.308127 0.298419 0.360167 0.332672 0.316764 0.3977 0.448874 0.440642 0.41812 0.449297 0.446586 0.349181 0.335485 0.330356 0.27061 0.249787 0.273381 0.308708 0.307538 0.306184 0.307115 0.30684 0.352886 0.356561 0.352278 0.361087 0.358522 0.450339 0.449689 0.438315 0.437052 0.430944 0.442704 0.447086 0.432422 0.436927 0.437878 0.439207 0.438087 0.43737 0.444238 0.438367 0.25944
0.254515 0.261832 0.260765 0.411977 0.2494 0.258102 0.270168 0.258102 0.251402 0.163319 0.439576 0.457528 0.136293 0.272675 0.302079 0.306392 0.306392 0.286534 0.29419 0.44675 0.445771 0.444932 0.444147 0.444214 0.520549 0.412714 1 0.309 0.336158 0.462269 0.461224 0.465135 0.461207 0.463226 0.269569 0.264574 0.136954 0.151354 0.12681 0.322383 0.239034 0.322366 0.244585 0.312641 0.380345 0.306164 0.449905 0.441062 0.434381 0.43729 0.343963 0.424469 0.319317 0.313884 0.310959 0.315751 0.408197 0.409449 0.407894 0.407495 0.406964 0.382958 0.388595 0.377339 0.387288 0.397392 0.400422 0.311555 0.305285 0.308655 0.316468 0.316396 0.400666 0.402885 0.391393 0.397748 0.384338 0.378104 0.378733 0.359828 0.366656 0.353662 0.371223 0.322595 0.327883 0.353553 0.294993 0.411615 0.519947 0.383024 0.192686 0.180496 0.405803 0.401846 0.375969 0.378393 0.376163 0.405803 0.401846 0.375969 0.378393 0.376163 0.389315 0.283329 0.281467 0.351274 0.325699 0.315147 0.386552 0.450857 0.451197 0.431063 0.450148 0.448906 0.330896 0.341231 0.330756 0.251059 0.228797 0.246379 0.303235 0.300063 0.299916 0.300242 0.300045 0.343956 0.338102 0.342523 0.34418 0.345953 0.523455 0.587118 0.520825 0.550466 0.807277 0.429297 0.474683 0.451091 0.459909 0.453647 0.690938 0.702556 0.686498 0.69117 0.680776 0.244303
