C1902TS003_1 C1902TS003_2 C1902TS003_3 C1902TS044_1 C1902TS066_1 C1902TS067_1 C1902TS067_2 C1902TS067_3 C1902TS067_4 C1902TS067_5 C1902TS087_1 C1902TS087_2 C1902TS087_4 C1902TS087_5 C1902TS102_1 C1902TS103_1 C1902TS103_2 C1902TS123_1 C1902TS123_2 C1902TS123_3 C1902TS123_4 C1902TS123_5 C1902TS131_1 C1902TS131_2 C1902TS131_3 C1902TS131_4 C1902TS131_5 C1902TS152_1 C1902TS152_2 C1902TS152_3 C1902TS152_4 C1902TS152_5 C1902TS156_1 C1902TS156_2 C1902TS156_3 C1902TS156_4 C1902TS156_5 C1902TS158_1 C1902TS158_2 C1902TS158_3 C1902TS158_4 C1902TS158_5 C1902TS182_1 C1902TS182_2 C1902TS182_3 C1902TS182_4 C1902TS182_5 C1902TS196_1 C1902TS200_1 C1902TS210_1 C1902TS210_2 C1902TS210_3 C1902TS210_4 C1902TS210_5 C1902TS211_1 C1902TS211_2 C1902TS211_3 C1902TS211_4 C1902TS211_5 C1902TS213_1 C1902TS213_2 C1902TS213_3 C1902TS213_4 C1902TS213_5 C1902TS215_1 C1902TS215_2 C1902TS215_3 C1902TS215_4 C1902TS215_5 C1902TS228_1 C1902TS230_1 C1902TS230_2 C1902TS230_3 C1902TS230_4 C1902TS230_5 C1902TS240_1 C1902TS240_2 C1902TS240_3 C1902TS240_4 C1902TS240_5 C1902TS247_1 C1902TS247_2 C1902TS247_3 C1902TS247_4 C1902TS247_5 C1902TS258_1 C1902TS258_2 C1902TS258_3 C1902TS258_4 C1902TS258_5 C1902TS270_1 C1902TS270_2 C1902TS273_1 C1902TS273_2 C1902TS273_3 C1902TS273_4 C1902TS273_5 C1902TS278_1 C1902TS278_2 C1902TS278_3 C1902TS278_4 C1902TS278_5 C1902TS299_1 C1902TS299_2 C1902TS299_3 C1902TS301_1 C1902TS309_1 C1902TS309_2 C1902TS309_3 C1902TS309_4 C1902TS309_5 C1902TS347_1 C1902TS359_1 C1902TS369_1 C1902TS369_2 C1902TS369_3 C1902TS369_4 C1902TS369_5 C1902TS389_1 C1902TS389_2 C1902TS389_3 C1902TS389_4 C1902TS389_5 C1902TS401_1 C1902TS404_1 C1902TS404_2 C1902TS404_3 C1902TS404_4 C1902TS404_5 C1902TS405_1 C1902TS405_2 C1902TS405_3 C1902TS405_4 C1902TS405_5 C1902TS413_1 C1902TS413_2 C1902TS413_3 C1902TS413_4 C1902TS413_5 C1902TS414_1 C1902TS414_2 C1902TS414_3 C1902TS414_4 C1902TS414_5 C1902TS438_1 C1902TS438_2 C1902TS438_3 C1902TS438_4 C1902TS438_5 C1902TS490_1
0.273438 0.259148 0.265031 0.41659 0.267659 0.259725 0.252793 0.256208 0.255284 0.254872 1 0.399439 0.462192 0.501138 0.204941 0.289116 0.276111 0.30935 0.305134 0.326776 0.304859 0.304859 0.453377 0.446402 0.452467 0.445869 0.445233 0.450836 0.460005 0.448726 0.444317 0.446979 0.431855 0.435716 0.434204 0.433303 0.435108 0.237589 0.205498 0.236126 0.168918 0.176771 0.317264 0.245338 0.317832 0.246103 0.304064 0.43462 0.34201 0.391478 0.436547 0.394717 0.367476 0.369369 0.436376 0.325096 0.335127 0.338205 0.34114 0.445555 0.448415 0.441366 0.442868 0.438829 0.377213 0.379227 0.382926 0.376033 0.377685 0.40698 0.325593 0.332831 0.32503 0.298757 0.328527 0.407727 0.411745 0.402257 0.393157 0.391392 0.393501 0.38096 0.39599 0.395517 0.397271 0.363739 0.359117 0.359656 0.358692 0.363663 0.143532 0.143449 0.410374 0.443265 0.338391 0.205551 0.228341 0.237589 0.205498 0.236126 0.168918 0.176771 0.446859 0.446034 0.37534 0.41659 0.358951 0.369041 0.3661 0.366716 0.403308 0.321441 0.399897 0.468058 0.467016 0.448799 0.452228 0.468537 0.343642 0.22072 0.379427 0.33479 0.234246 0.421911 0.327896 0.318327 0.313343 0.322532 0.317153 0.367447 0.395691 0.355369 0.369379 0.345752 0.458608 0.447974 0.449668 0.441903 0.445122 0.421031 0.431124 0.440726 0.445842 0.434121 0.442069 0.440054 0.441214 0.441966 0.444153 0.320095
0.270107 0.240769 0.249293 0.356357 0.239442 0.239853 0.226606 0.235807 0.22752 0.228026 0.381279 1 0.384463 0.362321 0.195651 0.268104 0.260432 0.269292 0.272135 0.297248 0.275441 0.275441 0.36685 0.369635 0.370979 0.36518 0.371375 0.368055 0.371526 0.369869 0.354961 0.3652 0.367973 0.369466 0.367994 0.371038 0.369556 0.210773 0.18683 0.216994 0.15508 0.162992 0.286808 0.221219 0.285986 0.220364 0.277469 0.353386 0.299925 0.343593 0.35093 0.334396 0.327498 0.331841 0.372713 0.300366 0.323456 0.316624 0.323979 0.355352 0.356605 0.350914 0.356126 0.356556 0.323833 0.333776 0.331528 0.332163 0.330908 0.347162 0.307181 0.313677 0.306002 0.28821 0.304702 0.345059 0.35024 0.350828 0.350413 0.34127 0.326337 0.323252 0.323311 0.324072 0.324686 0.330477 0.32824 0.331314 0.32691 0.330284 0.117173 0.128459 0.348483 0.364755 0.314886 0.185202 0.213106 0.210773 0.18683 0.216994 0.15508 0.162992 0.363258 0.357504 0.319716 0.356357 0.323473 0.328489 0.316078 0.335637 0.344295 0.289278 0.331751 0.366184 0.369593 0.367156 0.363715 0.359358 0.31148 0.215862 0.324783 0.298188 0.227348 0.357015 0.293791 0.28865 0.286528 0.297052 0.297096 0.32747 0.34557 0.328387 0.33185 0.315278 0.363683 0.359665 0.370081 0.357447 0.354858 0.367686 0.369466 0.363928 0.379421 0.367399 0.357481 0.358401 0.35568 0.353591 0.356956 0.291971
0.273593 0.260795 0.257948 0.405769 0.263535 0.260944 0.248661 0.257414 0.248845 0.24992 0.466173 0.406212 1 0.51389 0.207733 0.286924 0.283315 0.300405 0.294215 0.306712 0.291475 0.291475 0.436746 0.429066 0.435112 0.428553 0.422651 0.439494 0.434137 0.436781 0.436875 0.427883 0.418861 0.41894 0.4182 0.419398 0.41673 0.22381 0.200759 0.228775 0.171618 0.180703 0.32025 0.239675 0.322981 0.241733 0.311543 0.408959 0.337608 0.373071 0.428027 0.383834 0.348438 0.361129 0.429249 0.310408 0.331601 0.326793 0.335012 0.430665 0.43393 0.429241 0.433229 0.432114 0.366649 0.386438 0.376086 0.3838 0.376404 0.393385 0.322213 0.325989 0.316184 0.307131 0.322049 0.381276 0.388703 0.388644 0.377455 0.381698 0.36851 0.37601 0.377003 0.368504 0.373219 0.353464 0.362307 0.349762 0.351745 0.347794 0.138354 0.135183 0.395213 0.43289 0.324229 0.200212 0.221082 0.22381 0.200759 0.228775 0.171618 0.180703 0.420032 0.415887 0.360582 0.405769 0.354087 0.358261 0.359162 0.360191 0.379523 0.302556 0.376547 0.444717 0.45001 0.431167 0.428017 0.435325 0.347361 0.231465 0.368352 0.32971 0.242964 0.4052 0.324022 0.319443 0.316453 0.314693 0.318914 0.348409 0.380523 0.350119 0.361139 0.341459 0.433087 0.428887 0.438951 0.43515 0.426789 0.419296 0.424311 0.430683 0.4292 0.426967 0.430827 0.434653 0.434927 0.427611 0.431729 0.309561
0.334747 0.313311 0.315386 0.479246 0.311023 0.293678 0.282806 0.29282 0.284182 0.284436 0.577579 0.446961 0.582275 1 0.246539 0.327349 0.327466 0.348668 0.352814 0.380067 0.360921 0.360921 0.515579 0.503705 0.514653 0.505391 0.500866 0.502976 0.506275 0.50397 0.498226 0.502787 0.484776 0.487677 0.485473 0.484443 0.483661 0.292167 0.266004 0.296133 0.230518 0.239931 0.368854 0.284424 0.369448 0.283867 0.352416 0.486153 0.391352 0.425391 0.481671 0.432824 0.409473 0.429796 0.503856 0.367559 0.378406 0.379574 0.382073 0.500018 0.497843 0.497702 0.498757 0.495243 0.419983 0.430515 0.424355 0.438745 0.427022 0.462202 0.366811 0.374289 0.355697 0.334842 0.371808 0.44861 0.466291 0.461614 0.445946 0.439804 0.434771 0.436027 0.438767 0.436832 0.45676 0.408327 0.405406 0.396937 0.395659 0.39435 0.172151 0.164622 0.471781 0.494175 0.379405 0.238007 0.267708 0.292167 0.266004 0.296133 0.230518 0.239931 0.506673 0.483144 0.437712 0.479246 0.419833 0.421088 0.408193 0.425854 0.445273 0.356407 0.450597 0.520745 0.543733 0.517741 0.513065 0.524525 0.406901 0.277497 0.439324 0.403301 0.283928 0.47289 0.388482 0.375734 0.377052 0.381289 0.38111 0.409441 0.448514 0.399313 0.429806 0.394074 0.502584 0.498108 0.500785 0.495364 0.495046 0.470571 0.509176 0.508624 0.510827 0.503199 0.492551 0.493739 0.493841 0.492956 0.491904 0.364504
0.221422 0.218991 0.228776 0.256837 0.219749 0.218062 0.2154 0.215918 0.218268 0.214077 0.262034 0.266507 0.261916 0.266871 1 0.232433 0.989753 0.2439 0.248976 0.258823 0.246039 0.246039 0.256529 0.249241 0.253781 0.245693 0.254318 0.266801 0.271062 0.26316 0.261146 0.269979 0.254664 0.255062 0.254093 0.254335 0.255824 0.216763 0.164209 0.223243 0.146129 0.156345 0.242255 0.198973 0.241419 0.194113 0.239335 0.261267 0.241424 0.26197 0.26718 0.251555 0.252996 0.248256 0.269927 0.255582 0.250659 0.246371 0.259115 0.261221 0.259935 0.261864 0.258924 0.261328 0.261937 0.2521 0.259949 0.263556 0.260895 0.255992 0.259305 0.244693 0.24745 0.250234 0.250419 0.252128 0.259545 0.256533 0.261852 0.260118 0.246365 0.246198 0.253497 0.241447 0.245986 0.264592 0.25974 0.265354 0.258666 0.260918 0.103693 0.109496 0.260456 0.258947 0.246501 0.168725 0.215519 0.216763 0.164209 0.223243 0.146129 0.156345 0.256671 0.261607 0.245286 0.256837 0.242649 0.239756 0.235197 0.245401 0.246679 0.250427 0.247959 0.268622 0.261248 0.264517 0.267335 0.267649 0.248293 0.173584 0.259761 0.238882 0.183276 0.262422 0.248399 0.252475 0.242113 0.247883 0.237507 0.252996 0.257439 0.247451 0.248256 0.266525 0.272551 0.264612 0.262358 0.260803 0.269395 0.25174 0.26408 0.260222 0.262733 0.262331 0.264252 0.266148 0.261963 0.268687 0.26004 0.263198
0.236872 0.23893 0.230708 0.29287 0.228575 0.289704 0.262211 0.284561 0.262612 0.262349 0.292188 0.292398 0.290674 0.282479 0.185409 1 0.355639 0.287216 0.285859 0.2685 0.25523 0.25523 0.337661 0.342501 0.338241 0.341718 0.338121 0.328347 0.333095 0.334981 0.330421 0.332814 0.338596 0.335721 0.338421 0.335907 0.338586 0.233589 0.25213 0.23223 0.212421 0.228287 0.272111 0.223034 0.270418 0.221689 0.26441 0.282572 0.314219 0.28404 0.299356 0.285417 0.290186 0.282384 0.307306 0.254855 0.265475 0.26674 0.25944 0.337447 0.334047 0.330424 0.333052 0.326408 0.287893 0.285041 0.282727 0.277547 0.2786 0.282502 0.263471 0.266886 0.277089 0.250797 0.271446 0.278136 0.285816 0.28753 0.289005 0.281314 0.277858 0.291116 0.281855 0.276888 0.270529 0.279428 0.279397 0.286027 0.275661 0.276696 0.0801422 0.0896193 0.289882 0.331441 0.268074 0.199701 0.201018 0.233589 0.25213 0.23223 0.212421 0.228287 0.293953 0.283322 0.270089 0.29287 0.267102 0.274815 0.275993 0.29071 0.289265 0.259885 0.2817 0.304698 0.297906 0.301723 0.296561 0.300171 0.30703 0.259434 0.323181 0.292524 0.284892 0.31819 0.320621 0.324636 0.309066 0.310364 0.316781 0.290156 0.300003 0.290536 0.282375 0.28544 0.334073 0.332599 0.331394 0.335263 0.325542 0.295808 0.298663 0.301572 0.303878 0.301426 0.323004 0.330724 0.325603 0.33045 0.326061 0.284927
0.233499 0.225446 0.235533 0.276618 0.220166 0.291074 0.25095 0.288644 0.253612 0.250618 0.280951 0.279817 0.283824 0.284221 0.791768 0.353574 1 0.293563 0.296881 0.276141 0.262231 0.262231 0.320863 0.320012 0.320992 0.318079 0.318052 0.323209 0.329064 0.321134 0.312979 0.325525 0.3206 0.319268 0.319886 0.317186 0.320715 0.233822 0.245098 0.236616 0.224294 0.241298 0.271021 0.219652 0.268504 0.214933 0.264316 0.274725 0.30527 0.283994 0.284234 0.27464 0.281766 0.277604 0.293381 0.26386 0.254902 0.252624 0.26098 0.319125 0.313924 0.316979 0.314871 0.315288 0.278329 0.270296 0.277652 0.274977 0.275144 0.270652 0.265443 0.261003 0.257488 0.256776 0.263026 0.268789 0.279492 0.275129 0.279074 0.273052 0.268206 0.268021 0.268404 0.255939 0.264699 0.279207 0.273379 0.276462 0.271677 0.273826 0.0815018 0.0873902 0.280785 0.317115 0.253946 0.187519 0.210904 0.233822 0.245098 0.236616 0.224294 0.241298 0.276802 0.272452 0.25906 0.276618 0.264424 0.265124 0.260627 0.281321 0.270906 0.26089 0.267646 0.293581 0.286099 0.286712 0.287489 0.287295 0.306858 0.258587 0.327068 0.30261 0.264658 0.310197 0.314253 0.318866 0.309532 0.314921 0.307479 0.281736 0.291211 0.280282 0.277594 0.289216 0.326443 0.320923 0.318575 0.317189 0.324267 0.275516 0.287729 0.284419 0.285819 0.289828 0.317377 0.323496 0.318858 0.323172 0.318557 0.272415
0.263801 0.252883 0.259816 0.316495 0.245028 0.278974 0.255875 0.272392 0.256636 0.254612 0.328175 0.307499 0.314306 0.311456 0.212785 0.295524 0.303984 1 0.469103 0.390482 0.413355 0.413355 0.347729 0.345823 0.348146 0.344356 0.344557 0.347623 0.349829 0.352486 0.348409 0.349512 0.345088 0.3458 0.345245 0.343425 0.343722 0.236427 0.248424 0.245245 0.213719 0.222281 0.287841 0.236883 0.286413 0.241444 0.281914 0.307396 0.31429 0.300917 0.319937 0.300825 0.311683 0.307047 0.325784 0.285637 0.28584 0.282274 0.290827 0.351364 0.349719 0.350642 0.350067 0.349429 0.308599 0.304784 0.302953 0.297711 0.311276 0.305587 0.288302 0.287082 0.295406 0.270208 0.292048 0.306242 0.312461 0.310547 0.312228 0.303734 0.294804 0.294851 0.297175 0.286683 0.30125 0.343507 0.330782 0.331934 0.336228 0.326669 0.10653 0.107975 0.315964 0.347435 0.282617 0.205044 0.218923 0.236427 0.248424 0.245245 0.213719 0.222281 0.32205 0.316088 0.289342 0.316495 0.280714 0.293819 0.285477 0.300091 0.304687 0.285078 0.296234 0.331886 0.3329 0.331214 0.32692 0.325709 0.317577 0.25805 0.334686 0.307147 0.26294 0.341366 0.314601 0.311754 0.317181 0.315787 0.313446 0.311654 0.318773 0.303687 0.307037 0.30284 0.351829 0.349532 0.35106 0.353886 0.349439 0.312719 0.326634 0.322355 0.321484 0.328121 0.346519 0.355767 0.350877 0.347407 0.353871 0.299276
0.265062 0.2494 0.264246 0.323184 0.247661 0.286575 0.26608 0.280862 0.265334 0.263418 0.330125 0.310216 0.310579 0.323341 0.217363 0.298219 0.306784 0.471746 1 0.467984 0.425664 0.425664 0.343127 0.344928 0.344767 0.343328 0.34387 0.350832 0.350222 0.349743 0.347245 0.352802 0.347821 0.349371 0.350205 0.34923 0.346164 0.250769 0.262405 0.250848 0.22106 0.235658 0.293472 0.244193 0.29286 0.242964 0.284631 0.304823 0.31229 0.304181 0.310671 0.306307 0.32286 0.312192 0.323302 0.2952 0.296258 0.296135 0.299591 0.347637 0.347525 0.349523 0.348312 0.351369 0.309572 0.304172 0.30379 0.304735 0.304505 0.313656 0.298957 0.296083 0.31334 0.284312 0.308664 0.307203 0.31228 0.308722 0.311505 0.30273 0.296923 0.298188 0.311348 0.296842 0.303537 0.351413 0.335153 0.336593 0.332276 0.341185 0.110151 0.114336 0.32304 0.347767 0.295832 0.196487 0.222185 0.250769 0.262405 0.250848 0.22106 0.235658 0.317573 0.310165 0.296156 0.323184 0.295763 0.295971 0.289183 0.303415 0.30949 0.286358 0.293471 0.323428 0.324443 0.328572 0.332266 0.324527 0.329576 0.261619 0.340301 0.321651 0.26591 0.347086 0.324371 0.324036 0.323781 0.325374 0.321117 0.32283 0.323691 0.311893 0.312183 0.312692 0.350155 0.35056 0.349019 0.344123 0.349717 0.32191 0.329524 0.326179 0.32151 0.326982 0.34691 0.348029 0.34879 0.34167 0.341583 0.29152
0.282613 0.271671 0.27091 0.344834 0.25851 0.263397 0.251815 0.261843 0.255158 0.253474 0.353953 0.343745 0.334438 0.349389 0.22053 0.285347 0.294585 0.397195 0.479945 1 0.463835 0.463835 0.347773 0.347369 0.348595 0.347392 0.349202 0.3474 0.351693 0.348622 0.34857 0.352394 0.344759 0.348127 0.345158 0.344617 0.34743 0.253042 0.235348 0.26146 0.199559 0.205677 0.2928 0.25268 0.297692 0.25358 0.285105 0.324232 0.302522 0.325472 0.333123 0.335942 0.320762 0.32008 0.348231 0.321688 0.31367 0.305287 0.31915 0.350988 0.348853 0.342848 0.344193 0.346913 0.329716 0.325942 0.332017 0.326881 0.324304 0.335096 0.322714 0.315626 0.327686 0.299319 0.32805 0.333825 0.332883 0.332512 0.332336 0.334037 0.315214 0.317336 0.321588 0.310558 0.318765 0.368299 0.35378 0.361532 0.351269 0.359228 0.113203 0.111874 0.342545 0.346378 0.308099 0.207034 0.241756 0.253042 0.235348 0.26146 0.199559 0.205677 0.3386 0.337533 0.309166 0.344834 0.308497 0.316638 0.308796 0.312802 0.323708 0.303924 0.320989 0.348783 0.350696 0.349196 0.350317 0.346897 0.314569 0.238821 0.331053 0.311015 0.246364 0.336961 0.327527 0.317989 0.31979 0.323017 0.311072 0.320732 0.330389 0.321142 0.32009 0.321658 0.349922 0.348239 0.346286 0.347135 0.349554 0.347062 0.350442 0.338965 0.344237 0.347899 0.341214 0.343647 0.340259 0.335662 0.343901 0.313358
0.305436 0.300843 0.305581 0.356627 0.281023 0.29685 0.277662 0.29925 0.282418 0.277224 0.362373 0.350063 0.352456 0.357473 0.231334 0.29575 0.304464 0.452895 0.465758 0.497732 1 1 0.365301 0.358762 0.361244 0.35761 0.353236 0.357048 0.362599 0.35383 0.360286 0.359342 0.36314 0.368651 0.365108 0.364493 0.363863 0.29049 0.263803 0.294086 0.229681 0.240411 0.323245 0.279099 0.328605 0.273094 0.313547 0.342342 0.317396 0.338667 0.347573 0.332739 0.335236 0.331425 0.372771 0.335431 0.324227 0.311541 0.324196 0.360296 0.356973 0.358695 0.357537 0.360131 0.336348 0.333776 0.340641 0.335762 0.336393 0.349027 0.33097 0.334587 0.334104 0.314998 0.33286 0.343655 0.350037 0.347669 0.34655 0.344787 0.330215 0.324131 0.341656 0.327042 0.346827 0.391969 0.375814 0.384215 0.365756 0.372848 0.121992 0.122058 0.356387 0.354176 0.312084 0.226719 0.260578 0.29049 0.263803 0.294086 0.229681 0.240411 0.348163 0.354569 0.334311 0.356627 0.328802 0.334849 0.315307 0.329056 0.332211 0.320786 0.332891 0.365285 0.361654 0.374784 0.358472 0.368153 0.332538 0.267933 0.340007 0.32738 0.270964 0.356193 0.331498 0.330458 0.335581 0.334912 0.333664 0.335206 0.340824 0.336007 0.331415 0.330627 0.365099 0.359892 0.354426 0.357561 0.363415 0.360377 0.361813 0.361944 0.35938 0.364471 0.357429 0.362163 0.360942 0.361772 0.358772 0.329587
0.305436 0.300843 0.305581 0.356627 0.281023 0.29685 0.277662 0.29925 0.282418 0.277224 0.362373 0.350063 0.352456 0.357473 0.231334 0.29575 0.304464 0.452895 0.465758 0.497732 1 1 0.365301 0.358762 0.361244 0.35761 0.353236 0.357048 0.362599 0.35383 0.360286 0.359342 0.36314 0.368651 0.365108 0.364493 0.363863 0.29049 0.263803 0.294086 0.229681 0.240411 0.323245 0.279099 0.328605 0.273094 0.313547 0.342342 0.317396 0.338667 0.347573 0.332739 0.335236 0.331425 0.372771 0.335431 0.324227 0.311541 0.324196 0.360296 0.356973 0.358695 0.357537 0.360131 0.336348 0.333776 0.340641 0.335762 0.336393 0.349027 0.33097 0.334587 0.334104 0.314998 0.33286 0.343655 0.350037 0.347669 0.34655 0.344787 0.330215 0.324131 0.341656 0.327042 0.346827 0.391969 0.375814 0.384215 0.365756 0.372848 0.121992 0.122058 0.356387 0.354176 0.312084 0.226719 0.260578 0.29049 0.263803 0.294086 0.229681 0.240411 0.348163 0.354569 0.334311 0.356627 0.328802 0.334849 0.315307 0.329056 0.332211 0.320786 0.332891 0.365285 0.361654 0.374784 0.358472 0.368153 0.332538 0.267933 0.340007 0.32738 0.270964 0.356193 0.331498 0.330458 0.335581 0.334912 0.333664 0.335206 0.340824 0.336007 0.331415 0.330627 0.365099 0.359892 0.354426 0.357561 0.363415 0.360377 0.361813 0.361944 0.35938 0.364471 0.357429 0.362163 0.360942 0.361772 0.358772 0.329587
0.275671 0.267893 0.25733 0.409532 0.265785 0.300878 0.262514 0.294668 0.262364 0.265108 0.44266 0.3804 0.425279 0.435211 0.200494 0.328792 0.315324 0.325219 0.315309 0.314691 0.306493 0.306493 1 0.727839 0.767335 0.723836 0.741959 0.492642 0.48981 0.500165 0.473336 0.478127 0.503391 0.502311 0.504529 0.501354 0.501423 0.223922 0.256819 0.230395 0.215539 0.231328 0.310616 0.237337 0.309991 0.241193 0.30238 0.412448 0.373591 0.376185 0.41176 0.380251 0.380584 0.384725 0.412712 0.312657 0.313429 0.312562 0.317191 0.476911 0.473776 0.475102 0.477649 0.47481 0.358479 0.373449 0.366186 0.372477 0.36728 0.393037 0.308494 0.320119 0.317129 0.294014 0.319036 0.396438 0.400951 0.393199 0.384179 0.377135 0.376637 0.371215 0.371916 0.359761 0.365008 0.343935 0.339451 0.342789 0.337653 0.338209 0.140787 0.14203 0.40134 0.48781 0.311483 0.208649 0.218496 0.223922 0.256819 0.230395 0.215539 0.231328 0.401779 0.413085 0.346776 0.409532 0.34945 0.373181 0.374895 0.368518 0.388913 0.311643 0.384358 0.444834 0.45453 0.437006 0.426984 0.439282 0.37775 0.276579 0.413458 0.375572 0.295269 0.483776 0.361312 0.35536 0.357314 0.36831 0.364141 0.380555 0.403058 0.365428 0.384715 0.347951 0.487752 0.485921 0.496641 0.475751 0.473469 0.425287 0.442202 0.438727 0.456014 0.437569 0.477421 0.479354 0.476971 0.474815 0.474889 0.300834
0.284117 0.268791 0.261345 0.410617 0.265437 0.304321 0.26351 0.298715 0.262652 0.264823 0.442367 0.389406 0.422558 0.430604 0.197924 0.338606 0.31865 0.327698 0.325558 0.319677 0.305653 0.305653 0.732327 1 0.74788 0.784184 0.715269 0.493616 0.498464 0.505592 0.478468 0.488107 0.509577 0.509852 0.515038 0.505984 0.509405 0.230401 0.26007 0.234187 0.214544 0.231579 0.316599 0.240197 0.312237 0.240888 0.303086 0.411419 0.377324 0.38518 0.40744 0.388302 0.390545 0.389997 0.418979 0.317655 0.312438 0.314576 0.319371 0.490653 0.483839 0.4831 0.489176 0.482698 0.363796 0.373714 0.370928 0.369768 0.37239 0.395899 0.309716 0.329769 0.316667 0.294282 0.319822 0.402216 0.40715 0.399327 0.386675 0.386727 0.380487 0.37251 0.36949 0.364482 0.371514 0.351897 0.345869 0.341907 0.341306 0.34526 0.140004 0.143176 0.400722 0.497001 0.313968 0.21231 0.220513 0.230401 0.26007 0.234187 0.214544 0.231579 0.40691 0.410573 0.349573 0.410617 0.354481 0.38284 0.375004 0.375991 0.398317 0.313288 0.382504 0.441944 0.460653 0.433327 0.4357 0.441867 0.382066 0.28388 0.427521 0.379474 0.301353 0.48833 0.366248 0.357657 0.359987 0.363765 0.364578 0.390516 0.409819 0.370941 0.390007 0.352107 0.494554 0.492834 0.502788 0.484739 0.477024 0.438908 0.442316 0.440387 0.462525 0.444597 0.48363 0.487965 0.484903 0.486628 0.480749 0.308289
0.283936 0.269951 0.267033 0.415464 0.267378 0.307505 0.268274 0.299784 0.268272 0.268487 0.444854 0.383908 0.429433 0.440573 0.198965 0.331706 0.318863 0.324714 0.320204 0.317823 0.304191 0.304191 0.76779 0.747294 1 0.719587 0.753462 0.502834 0.503612 0.509655 0.483904 0.488251 0.513156 0.510014 0.513732 0.5131 0.509982 0.2253 0.253772 0.230462 0.211618 0.229922 0.317126 0.241965 0.318554 0.245964 0.307739 0.422385 0.376918 0.379028 0.41335 0.384888 0.383125 0.392448 0.418498 0.316435 0.32421 0.323451 0.327073 0.488788 0.483795 0.48459 0.487265 0.486032 0.361639 0.374405 0.370936 0.379321 0.371531 0.399365 0.315703 0.328511 0.319204 0.297545 0.322266 0.408219 0.407368 0.398954 0.388578 0.381865 0.385034 0.371854 0.370231 0.363876 0.372813 0.347908 0.342739 0.34418 0.340137 0.344509 0.141852 0.14089 0.409024 0.494876 0.321936 0.213465 0.220403 0.2253 0.253772 0.230462 0.211618 0.229922 0.403298 0.413232 0.353223 0.415464 0.354888 0.377313 0.383784 0.375079 0.394273 0.314415 0.386845 0.445288 0.461481 0.442269 0.435992 0.445908 0.384088 0.283928 0.418598 0.381737 0.294751 0.49597 0.363373 0.355969 0.36409 0.367332 0.370414 0.383096 0.413173 0.372373 0.392458 0.352539 0.497676 0.500259 0.504863 0.487281 0.482218 0.441492 0.456456 0.452211 0.462639 0.443717 0.491869 0.49383 0.490024 0.489413 0.48767 0.310515
0.279285 0.269632 0.260972 0.409392 0.261955 0.302979 0.264935 0.299984 0.264183 0.265351 0.443702 0.380986 0.42683 0.433353 0.194788 0.339139 0.316217 0.323716 0.323713 0.319619 0.304408 0.304408 0.731805 0.786862 0.724878 1 0.697974 0.496196 0.503054 0.509088 0.478792 0.489526 0.512447 0.509806 0.515006 0.508589 0.511386 0.227273 0.257857 0.232694 0.222309 0.236378 0.312504 0.243886 0.312528 0.240775 0.300672 0.406313 0.376178 0.380748 0.415442 0.38847 0.383777 0.385357 0.421682 0.316956 0.320799 0.318499 0.32431 0.488719 0.482231 0.485578 0.487111 0.483782 0.366788 0.368749 0.363001 0.369655 0.371076 0.393256 0.304195 0.328709 0.316591 0.290918 0.319776 0.398035 0.39892 0.395541 0.391726 0.380756 0.382748 0.378569 0.371268 0.363527 0.369214 0.352608 0.341922 0.34339 0.342103 0.340836 0.142641 0.144039 0.400045 0.500274 0.317909 0.213541 0.219364 0.227273 0.257857 0.232694 0.222309 0.236378 0.407731 0.410581 0.344587 0.409392 0.355099 0.374093 0.380116 0.374831 0.391987 0.310676 0.378842 0.444436 0.459283 0.435551 0.441788 0.447743 0.38265 0.287686 0.420182 0.375141 0.295307 0.49019 0.363669 0.348444 0.362854 0.366694 0.365408 0.383748 0.408611 0.366423 0.385366 0.349581 0.50216 0.497654 0.507073 0.482423 0.489185 0.429557 0.450408 0.438588 0.461619 0.442985 0.487347 0.48672 0.485606 0.482874 0.481661 0.306481
